tweet_id,label
00BHHHP1,1
00UNMD0E,1
01AXPTJF,0
01HOEQJW,1
01JUKMAO,0
01V1X8XW,1
01VCVYR0,0
01VO7KBO,1
020SYHIL,1
02CQIJUI,0
02OLGGYV,0
02VDQ7JT,1
03VDEOFZ,0
03W32GF1,0
0415LSAN,1
047IZEE1,1
04BA7VQ9,1
04Q6QMSI,1
04UJ9Q31,1
04W0XJEJ,0
05277SI4,0
05OKQQBU,0
05PUPGUS,0
0749FDXA,0
078BED1W,1
07B3FVUX,0
07SO3YBG,1
07VBSV9R,1
07VRJ7KY,1
07ZUS2DD,1
08DJ5XND,1
08HY52OR,0
08ZVZMNA,1
09D4JMNJ,0
09DSYIQ7,0
09O38XEV,0
0A21KQ6M,0
0A5K6EBZ,0
0AKC7N18,1
0AVGJKYZ,0
0BJTMHMU,0
0BLHVV1M,0
0C4IZ2NQ,0
0C5GV66O,1
0CBOHX9M,1
0CCJ1SMQ,1
0CGQFX6F,0
0CQ3QSYS,1
0CXVNB4Q,1
0D33P1WR,1
0D3W2EG9,1
0D7OGTTQ,1
0DCGQEQD,0
0DFIQMAV,0
0DOD5YV1,1
0DSEXSUT,1
0E5E5VOC,0
0EILVR8Z,0
0ELNXTUQ,0
0F36Y853,0
0FCA4MPB,0
0FKEWN0K,1
0FOBE3OZ,0
0FX9QJAS,0
0G18CCZX,1
0G3S14B8,-1
0G5WK2AZ,1
0GB1F2Q5,-1
0GBJQZB7,0
0GG5Y3LI,1
0GOLHGV0,0
0H40XA1I,0
0HAAKCTM,1
0HZWVJSU,1
0HZZT3VB,1
0I1SE7QS,0
0I6TQSZE,0
0IBBENNY,1
0INHGQUR,0
0IRU7WSZ,1
0J1KH6IR,0
0JFPL4WS,0
0JOKLM2W,1
0JRF3UU6,1
0JWZZYP6,0
0K600HFK,0
0KIQZZ55,1
0KTRZU3F,1
0L5FPE0M,0
0LJU7D73,1
0M5P9LC5,1
0M738I3J,-1
0MKZBCYV,1
0MQ7K6CC,1
0NEYSYJE,1
0NM97TFK,0
0NYFVKVR,1
0OGKWRB6,0
0P0F7Z28,1
0P1W9RZV,1
0PKQN5ZH,0
0Q269J05,1
0QAJE1TS,0
0QP8BFOL,1
0QPJGR5L,0
0QY53C2D,0
0RBILGAY,0
0RLELG5C,1
0RPFLABS,0
0S7CQ4NM,1
0S94ZK8X,1
0SKCHVYQ,0
0SPN656F,1
0SYVQUV3,1
0T9M01HO,1
0TD9MYE7,-1
0TVVGK0Y,-1
0U5K9354,1
0UAS9KZ8,0
0UU0K2M9,1
0V0E36KX,0
0VJRIRF2,1
0VPWA7OP,1
0VZZVO8K,1
0WJ49YKS,1
0WRP7CRH,1
0WT10TDJ,1
0X5OKEGG,0
0X5XXYXV,0
0X7XSWH8,1
0X9NOJIT,0
0XA3P7K9,1
0XES42U3,0
0XG1BZYN,0
0XKCZLPF,0
0XLA0FDU,1
0XYD76FK,0
0Y09E8RV,1
0YDK8S9C,0
0YIZRXBP,1
0YJTCA8W,0
0YNM4HVC,0
0YTZPELQ,1
0Z2MDPDT,0
0Z2RHQDH,1
102U0YX3,0
107C2L0T,1
107DHDBX,1
10BYCU8A,0
10HEMN9C,0
10VK7LE1,0
10YYE0DC,1
10YZV5WC,0
10ZG51MZ,0
110TCSFM,1
11GUK2S1,1
11HBNHBZ,0
11IVYVX2,1
12L8FLPV,1
12NODYFQ,-1
12SDZ9RH,1
1389W54H,0
13BVQ17H,1
13IDRQ2L,0
13O16XLW,0
13P6K8QY,1
13UO9VDI,0
145PEZAA,0
146NWQHN,1
146W4L0B,0
14NPKO0I,0
14VKGQMD,0
156RKJ4J,0
15LXW89U,1
15T435VZ,1
15ZDGMGZ,0
16CSK3VX,1
16GABXU4,0
16M3GQBL,1
16QKOG7D,0
16UV84RZ,1
16X4WWOG,1
17CA2RAB,0
17U0TZP0,1
17V45OQY,0
17YJ5XC7,1
1810S3I5,0
18F24KHJ,0
18FGTXCX,0
18GHH8L1,0
18JWONSH,1
18KLKSIM,0
18LR28MW,0
18X8NIYZ,1
18YOVFEQ,1
195JQFF4,0
1960TJV9,1
19A3XHW0,0
19OCHYUN,1
19OQCFPQ,1
19R1ZAK4,0
19RFNUPU,1
19TXSZ4C,0
1A5329KK,0
1AEQBETN,0
1AGLX0FE,0
1AW8QSL4,0
1AYJQ9EZ,0
1AYVYRYQ,1
1BHJM0RW,1
1CDZ2D2P,1
1CQEHL9J,0
1CVJMZDF,1
1CW7IG3S,1
1D290KFF,0
1D89C1XQ,0
1DAIX0MA,1
1DNX3VRF,1
1E9EBK5B,0
1ENRJ53J,1
1EYYTF6R,1
1FDILM4A,0
1FELHUNC,1
1FQVXJOG,0
1FTFR0JD,0
1FUDDMOH,0
1FY7SVW4,0
1G3BKVPH,1
1GLR8XRG,0
1GNA8599,1
1GPSS9KB,0
1GUGJUDU,0
1GVYL74K,0
1H0CHYJV,0
1H6D8SIO,1
1H6UCU0F,1
1HLZCWBS,0
1HN5499Q,1
1HVDMB2S,1
1I5Y44LR,1
1IK7LJZZ,0
1J3NCJOO,0
1JBC356U,0
1JGHA5DB,1
1JGOLI11,1
1JO6NQRU,0
1JQ4RLYU,-1
1JV441U6,1
1JVVJ2L3,1
1K7KJ3EM,0
1KAPDGBL,0
1KIXM6E7,0
1KJKYS09,1
1L3TVUTI,1
1LI7YTGK,0
1LIR621Y,1
1LJP0Q2T,1
1LLXXFMT,1
1LM2659Q,1
1LMPYA19,1
1LWISJYN,1
1M3MUGT7,1
1M848CXN,1
1M8M8LWY,0
1MF8IRNZ,0
1MGE219Q,0
1MVXNBML,1
1MXZDT81,1
1N5ELR4B,0
1NL1IDBL,1
1NR57QVC,1
1O66DLEX,1
1OG5E44N,1
1OLF5CES,1
1OTCEUTB,1
1OV397YI,-1
1P5OSMZS,1
1PDXT443,1
1PHQGV1K,1
1Q4973P1,0
1QHADUQ8,0
1QZZ632C,0
1R10AD1G,1
1R8LM9Q9,0
1RJECTL1,1
1RT2S3G6,0
1RVCUR4K,0
1RWQDVG6,-1
1S3AYP18,1
1S3S29J1,0
1S49M49N,0
1SG2X4ZU,1
1SIX8HLK,0
1SKCA8EP,1
1SLHV5XF,1
1SNNQTIP,1
1SVQLHHM,0
1T0C0J5I,1
1TE8URRE,1
1THKW1AH,0
1TYDTNXF,0
1UD6PS78,1
1V79BWMO,1
1V8WAUGK,1
1VF6PHC1,1
1VS5SVNH,0
1VTEVYH5,0
1VYN1VPT,1
1WJ55D2G,1
1WRK9FR2,0
1WU05CCZ,0
1WV6C4G3,1
1XLJKA7R,0
1XLM2TLU,1
1XNPDGRI,-1
1Y9RZ3FX,0
1Y9YVSU4,1
1YYMPD3J,1
1ZEJ12YM,0
1ZH03KU3,1
1ZIJZJIW,-1
1ZOOZCO3,1
2029XRFF,0
2032QSMM,-1
20GG6UW2,0
20LVF2NC,1
20U6WZ29,1
211GIYHQ,0
2157Y7O7,1
21W00O9A,-1
21XGF2EZ,1
222NA1KI,1
22G523JN,0
22MVYMI2,0
22QTELMS,0
22W84H17,0
23P3SSVR,1
23XQ7VZW,1
2464245Z,1
24UH976E,1
2584B7T4,0
25RQJGOS,1
25ZLW3EP,0
268KX2SY,0
27N7NOP1,1
282NC86K,1
28C5XQXV,0
28QN0ORU,-1
28YVEFQH,0
290UJXO2,0
29EN0QUK,1
29EZKGY4,1
29OQCDBK,1
2A1261K1,0
2A5IO2S3,0
2AC4KYQF,1
2AFDI2MJ,1
2B1KS8T9,1
2B6Q61W7,1
2B8LHDQS,0
2BBG4MKW,0
2BDA9NMA,1
2BF2VDKV,1
2BIB2WTB,1
2BJ7VQ1B,1
2BSN9HPY,1
2BW3A3KP,1
2C2P5XSF,1
2C43RFA4,0
2D43EY76,1
2DEF3ZT7,1
2DF4FWM3,1
2DKH354J,0
2DOYXIRS,0
2DX9KCUL,0
2E3Z70J7,1
2EI65C6O,1
2EPHZLNX,1
2EVE47YL,0
2EVHN3VP,0
2FAVB6B8,0
2FRTDIPL,1
2FZSC226,1
2G0ANM9H,1
2G2YL81G,0
2G67O8AT,1
2GGC5RGG,0
2GGK4EOX,0
2GL5L3TK,0
2GS7T0GP,0
2HATL6AU,1
2HGJ9DS9,1
2HKGV6C6,0
2I4G5BMZ,0
2IHKYZC7,1
2IMYI43N,1
2JF4OGAY,0
2JSP549M,0
2KAEJYFB,1
2KVJ9CPL,0
2L12W98H,0
2LJYVABU,0
2LZGD9L7,0
2M48X0EX,1
2M4U10QB,0
2M7ZDGVN,0
2NGONSTN,1
2O1HWDA4,0
2O7CS8PG,1
2O7N30P2,0
2OAZY56J,0
2OEFWJ48,0
2P27AA3N,-1
2PI2KGPI,0
2Q6J3LEW,1
2QBT70AC,0
2QVPPZ0I,1
2RD4MJQ5,1
2RSMGGGQ,1
2RWGX9WY,0
2S2H03X1,0
2S8E7RP3,0
2T4CEIWC,0
2TJOG1XL,1
2TT1ZWN6,0
2TV49WWC,0
2TXUQJXC,1
2TYX6BJT,1
2U39YOH2,1
2U77KHLV,0
2U93DIML,1
2UIJITYY,0
2UIKSO1D,1
2UMKL29B,0
2UPIUQFD,0
2UTVCH63,1
2UXG60WA,0
2VEEYXC7,1
2VI1RHOM,1
2VK1B0WY,0
2VNZ1NAD,0
2VP2Z5GN,0
2VT9R24K,0
2VU8UF00,0
2VWPD5U4,1
2WXZUSMS,0
2XHX1QED,0
2XLCIVW5,1
2XP0FDGT,-1
2XQF45DB,0
2YACEGJQ,0
2Z1FL5YK,0
2ZSGSQSL,1
2ZSTFLM6,1
30CQ4YNU,-1
30MPKN09,-1
30N2WSHO,1
30TAAJDM,0
30U4EMKG,0
318SVEA6,0
31A8K788,0
32M2Q44I,1
32REVAG0,1
32T6ZRCY,1
32Y7YIIO,0
33481WKC,1
3399ZKCE,0
33BNL0AS,0
34ILBL2X,0
350WHWEN,1
35W4BU5I,0
35XND9O4,-1
364SLNBT,1
365NIVAY,0
36C8E3FX,0
379KFE4P,1
37C25N7S,1
37EZIVHP,0
37MY2GB3,0
37OZ6OG5,1
37TE28RG,0
37U8WO0T,1
380K9ZWQ,0
3830P2ZN,0
38N5SSZ0,1
38U89KRP,0
38VWSVFB,1
38WZB80L,0
38YKJDV5,0
397Z7U3T,0
39NRAHLZ,0
39VQXUVG,0
3A0P5G4F,0
3A3HE13B,1
3A8RPOAE,0
3AH1VRKT,1
3AHIFIE3,1
3AJGEVZ0,0
3AJHECDS,0
3ALFQRVZ,0
3AOYGO15,1
3B0XQV64,0
3B1GMXGW,0
3BCKJ51Z,0
3BJHA66J,0
3BTN8PIQ,1
3CXB101M,1
3D3JZMCY,-1
3DMYZWUM,0
3DWNBF9Z,1
3EGWYPHZ,0
3FA9Z1RR,0
3FCWW0YG,0
3FIZ03LU,1
3G34FE16,1
3GKVHKEL,0
3HES0W0G,1
3HM9KNG7,0
3IGLZWKQ,0
3J5R863P,0
3JPJXOJL,0
3K4UVZ23,1
3KCVLPAM,1
3KKEQWRP,0
3KX8TDLQ,-1
3L2QH69N,1
3LGITGLO,1
3LRM89OU,0
3LVMTOW3,1
3M3QGXDL,0
3M4WD8IS,0
3MAQ6W9G,1
3MJUC6EJ,0
3MKNC24U,0
3MV9F8UF,1
3MZP3JD7,1
3NAPLSZW,1
3NAUC9IU,0
3NKZNO22,1
3O2HZLP9,0
3OJ7KT7I,1
3P2JF9QJ,1
3PCDRS8W,0
3PHDXBYT,-1
3PQ5JON7,0
3PTW4E3P,1
3PYDPDOA,1
3QJJLPGE,1
3QKUCQDZ,1
3QOOO0KS,1
3QRFCVK5,0
3QXG460O,0
3RAKQ80R,1
3RREAR7I,0
3SIYR3Z1,1
3SVOPWWL,1
3T0ATYWM,0
3T3YD897,-1
3T766MCP,0
3T8UQC00,1
3TCONTV1,1
3TIY6FFL,1
3TJ2D4BK,1
3TLWFADF,0
3TPED3SS,1
3U7BRVRC,1
3UDCHC4M,1
3UOX40K4,1
3UT9BWC1,1
3V98O6DA,0
3VVBGGZB,1
3W5DKA5N,1
3WIUNUY0,1
3WNDYPGP,0
3WQJWRNU,-1
3X1GV9VI,1
3X2OH0ZA,1
3X6HN1VI,1
3X7WM1WB,-1
3XTQU2TO,0
3XTVHQ61,0
3XWUOD1K,0
3Y6RKQAJ,0
3YG5HF6X,0
3YIRRX90,0
3YS8BV6P,0
3Z3DIZVP,0
3Z6C09Q5,1
3ZLN7C8G,1
3ZMSZZ66,0
3ZUNL5R0,1
4063L3W0,0
40O2CLZZ,1
40VHRLN4,-1
419XGLTB,1
41BAZ1BQ,0
41EP44LB,0
41QMUMSO,0
41TX1OI5,0
42VF21Z0,-1
43AJ8UYV,0
441Q08X2,1
4422M8PV,-1
445W0YQD,1
44JTAUV9,0
44Y1PGLA,1
45120ZOA,0
458YGIKO,0
45CMV1HJ,0
45HRJYTM,0
45LYPA6V,1
462YRT2R,0
46EVW9WB,0
46S20ECF,1
46VOU6BF,1
46WUVTIL,1
46XK7NNR,1
47IH54OO,0
47MMEZVF,0
47TV2U3M,1
47UX1PNC,0
47YJ4AKS,1
47YWTXP8,0
48G8JXR2,0
48SW79XQ,0
494G0186,0
497TAQST,1
49HP92WK,1
49PLMGJT,0
49TLYZJ2,1
49TU3DKG,0
4A6G1XII,1
4AGU4YNT,1
4AHAMUDH,1
4AHKERGZ,0
4B0NH4X7,-1
4B0SSAKB,1
4B37M9II,1
4B44Y95K,1
4BEGHATM,1
4BG1L47I,0
4BHN8T1V,1
4C96Y21U,0
4CRP4V5E,0
4CV1SQJ2,0
4CZUEN59,0
4D1GSEAM,0
4D26T5LH,1
4D5A6VDX,1
4DHYW006,0
4DYPQ2HB,1
4EJVAQYH,0
4EUZZJ2F,0
4F13AIOJ,1
4F42U8LY,1
4FKH04QG,0
4FPS891E,1
4FQ75JO9,1
4FY2LK04,0
4GGQYV4X,1
4GN2RS51,1
4GN6AYSE,0
4GQOX1ZE,1
4GWJNFZ9,0
4H9CNGBQ,1
4HD4K5AO,1
4HGAABWC,0
4HPKUGP1,0
4IIKRA2J,0
4IULS4TU,1
4J8YO2I9,0
4JICWVQ0,1
4JX99A2I,1
4LCE3WSP,1
4LDYEDB3,0
4LHLPOTH,1
4LJSHBCM,0
4LQRXBEX,1
4LZE2PY4,-1
4LZSNF0A,1
4M2VHO90,1
4MITBHDK,0
4MRUR57C,1
4N1LIRX0,1
4NCOYU8D,1
4NEYSOWW,0
4NPAAM06,1
4NQRAHF5,0
4O1PE5M7,1
4OIEMVQE,1
4P0FTVP7,1
4PXKITD2,1
4PXR83HI,1
4Q2FMMIN,0
4Q4LJWY8,0
4Q7JL5UM,1
4QGWJQ1J,1
4QVCR45F,0
4RCC409U,0
4RG44OL0,0
4RP5N2P6,0
4RS287KG,1
4S1GEXDP,1
4S200YHF,0
4S2BZDTA,0
4S4ECMDY,1
4TAJHJUI,0
4TEL5126,1
4TG9MKXF,1
4TY9BAOI,0
4U54K465,0
4UEO3MUA,1
4VB9KBAG,0
4VCTEXCW,0
4VERCXJG,0
4VKDGR69,1
4VKPLKQ8,1
4VSWFM4E,1
4W04TOWC,1
4W4PHN6S,1
4WOP7UVP,1
4WTDHD11,0
4WY0N63C,0
4X0DGD32,0
4XA64CY4,0
4XGWN7U6,0
4XHER3GA,1
4Y38XQZK,0
4Y6DL9W9,1
4YHHD3IS,0
4YQVUDX9,0
4YRJE1NA,0
4YT5YFA3,1
4YY7B6SH,1
4Z0MXZDZ,0
4ZBMG70R,0
4ZFC90NL,0
4ZJYIM8C,1
4ZPZ3ICI,0
502VPYK7,1
505UZYNQ,0
5071ZYCE,0
509OVIXK,1
50K3G71G,1
510PF284,1
511C9JKQ,0
51FTZT6J,1
51Y3JICD,0
52CIXQ9G,0
52H3V6OR,1
53N68KSM,0
54279XMP,0
5596RV1R,1
56OKJR5L,0
578LN2NZ,0
57J0F19B,0
58IU8443,1
59BNP9TI,1
59C16RRW,1
59E7SRTN,1
59EFUWT3,1
59JUTA3F,1
59VGVO3L,1
5A151HHZ,0
5A6PPX8Z,-1
5A76BUFZ,0
5AVLUBOP,0
5BC4HXPA,0
5BHD0EWO,0
5BNU65QR,0
5C2QAD15,1
5CB8YP5D,1
5CGKQP8F,1
5CH8NHHA,1
5CIUDJFX,1
5CT2D06K,-1
5CVA36SF,1
5CVN7WJP,1
5CYHV21K,1
5CYKAZEY,0
5D6MKE0Q,1
5D80XCAW,1
5D9MK0Z1,1
5DRBROPZ,1
5E5AREQ0,1
5EKMTASN,1
5EQD44KZ,1
5F150QYF,0
5FL8JQR2,0
5FO1VXXQ,1
5FOTKVOG,1
5FRAAHEK,1
5G3H983K,1
5G3IRHE7,1
5G9B22E2,1
5GGZH86Z,-1
5GKJ9WON,1
5GR2O2PU,1
5GREU48K,1
5GWLEPR4,1
5H64YX1X,1
5H9EPBTT,0
5HGA706Z,1
5HICUYDK,1
5HM8AHAJ,1
5HURD6PX,0
5HV7LBPD,1
5ILGO30M,0
5IR5Q7YA,1
5J0IMXVO,0
5J1EVZF5,0
5J304HHM,0
5JB68HP0,0
5JF37PAN,0
5JL20ZLV,0
5JL3VWFD,0
5JP94K46,1
5JWVI4PA,0
5K237QL8,0
5KF6HSL0,1
5KJMRIZB,1
5KLNN8J8,1
5KP6WO52,0
5L0DH5OO,0
5LB2ZPWZ,0
5LP0F8H5,0
5M1EFMRF,0
5MS80OTH,0
5MSZG3HA,0
5N2C46ZC,0
5N7CQCBK,0
5ND6BU29,0
5NHMSKXD,0
5NO3GM2M,1
5NQAXZDS,1
5OE9DNW3,1
5OHR9HF8,0
5OTV3GJ1,1
5PZ26LLV,1
5Q6ZWB30,1
5QBS77O3,1
5QDEFLPC,1
5QJUW4VW,1
5QLK6FES,0
5QLVTAAS,1
5QP7CE3G,0
5QT0YH5R,0
5R2GSYN3,1
5RN5UEAZ,1
5RODRX30,0
5S8CDSSP,1
5SZSOBM1,0
5T7DUFFZ,0
5U46XCBT,1
5UGH353H,1
5VCPXAK9,1
5VGY3K3E,1
5VHZJL6A,1
5VPNPDT2,0
5VSI06MP,1
5WF23VK1,0
5WKXAYSY,0
5WV7PBYZ,0
5X0UMC70,0
5X4ZRGV0,0
5XFQCKMS,1
5Y3L3JCQ,1
5Y4BKJOU,1
5Y7LFJOD,1
5YU9RLPV,1
5YYQMULO,0
5ZAG12J9,1
5ZB4XDUN,1
5ZG6LRKH,0
5ZVJVLKA,1
600WI6KD,0
60EUZK9P,1
60I0UBDN,0
60TU5RRK,0
60ZFCO5J,1
61EQDN5I,1
61GE4EVI,1
61UR361W,0
61ZVUAQM,0
623BR9X3,0
62KUXDD2,1
62R8VW8R,1
636ABE39,1
63AC9G27,1
63EPVM4C,0
63QEO22O,1
63X02L5H,0
63YQPGKD,0
642FUVR7,-1
645I4Z37,1
648HICVR,1
64CR3A01,0
64F5629V,0
655JARBD,1
65KM8VV5,1
65PQCQQS,1
665K8SQR,0
6676YW93,1
668Q17IC,1
669HBRIF,0
678Z8L71,0
67CC5FRM,1
67EN32CZ,0
67KUXXDL,0
67US8I9O,0
67XIO06B,1
6898063M,1
68K9GS5V,0
68N0U0EM,0
68PNXYCT,1
694WQ2WB,0
69GQE2RT,-1
6ADW8KVY,1
6AOZAKL5,1
6B6090CA,0
6BCKV7ZV,1
6BVMT8SY,1
6C9C00M5,0
6CC7240Z,0
6CE9LM9H,1
6CKKPW0G,0
6CN930HR,0
6CPATWOK,0
6D5H7QBV,1
6DB6NVMX,0
6DK7JMUK,1
6DM7IFLL,0
6DXIREXG,0
6E2GHT9E,1
6E98U8SY,-1
6ECKWURZ,0
6EIECVM4,1
6F3RVNCZ,1
6F85SODB,1
6F96ZNNH,1
6FAM1HN6,1
6FCUXQPO,1
6FF6BVZM,1
6FJS847G,1
6FPS6NHC,-1
6FXB4HN6,0
6G9S41P3,0
6GA40CEP,-1
6GBGH7ZW,0
6GP1VBAP,0
6H01JVU4,1
6H39U3UB,1
6H7PN876,1
6HAJCYW8,0
6HEVUMPZ,1
6I38J7HO,0
6JHS5825,1
6JLRWENS,0
6JNCJRDI,1
6JZW0Z1E,1
6KGJGGX1,0
6KLDVFUK,1
6KZUZ4JQ,1
6L0G87GS,1
6L1E03HH,1
6L7Q51F5,1
6LCQLNFT,1
6LDQI59U,1
6LG4YLFN,1
6LT2N0OY,0
6LWGYU58,1
6MCXOZ5P,0
6MHO81WQ,1
6MPFRJ7B,0
6MU3AQLA,0
6MX41TND,1
6N37WIBH,1
6N5SN3I3,1
6NE3IG8O,0
6NVH3IZB,1
6O45N93C,-1
6O8UNF8Z,1
6O9ULVWF,0
6ODDG168,0
6OLYZGJV,0
6ONCY1A5,0
6OYGYM5P,0
6P5W1AYU,0
6PJYA8EM,0
6PYZGC96,1
6Q0A6J23,1
6Q57P2TL,0
6QAJ1R4U,1
6QCLPYI8,1
6QX15JRK,-1
6R3V9PQD,1
6R600IPP,1
6RBSTXZD,1
6RLJ09X1,0
6RVZIBJN,0
6SG0816U,0
6SY0TEQI,1
6T8L3MYH,0
6TA252X0,0
6TN1GLZH,0
6TZPOYXM,1
6UCNE3PV,0
6VRCW033,0
6W7QJWQZ,0
6WXEJVGX,0
6X34W7FL,1
6XUYMKVG,0
6YO1FZA8,1
6ZHHNJK4,0
6ZIL6X87,0
6ZMH9T5G,1
6ZQB71K6,1
704IIVYF,1
70ATVDT3,1
70R5R3KF,0
70Z4A2W3,0
711JPSTN,0
716NHZG5,1
71F0BYCB,0
71F7AUQ1,0
71MSX8W1,1
72BU7K2P,0
72E11HXR,0
72IZIWUD,0
72S8W8YF,0
73IWEURC,1
73O3RYHC,1
73Y9QXY0,0
